ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
SP1,0.021918420688109563,8.278990419501993,0.5978784882660715,0.5501838845988802,0.9999970699667557,-5.0154380539938925
PITPNB,-0.027023245441771593,8.584956959026126,-0.5977893358187393,0.5502433314855024,0.9999970699667557,-5.015473227114529
IPPK,-0.033838900294249186,7.6648463926531445,-0.5976618554094227,0.5503283409830906,0.9999970699667557,-5.015523512586997
DDX60,0.0510696709250027,8.140827367709127,0.5976116257446135,0.5503618380957024,0.9999970699667557,-5.015543323063435
PAQR4,-0.051762489974951365,9.10596506623132,-0.5975098784160037,0.5504296943456628,0.9999970699667557,-5.015583446907648
ATP6V1G1,0.02824319067014258,10.049290997109802,0.5974345278870871,0.5504799489839545,0.9999970699667557,-5.015613156834577
EEF1E1,0.035988124055288395,8.89494162366743,0.5966085760211697,0.5510309616898256,0.9999970699667557,-5.015938575852479
RNF187,-0.026083008693717602,8.222525106263495,-0.5964781510566921,0.5511179962424009,0.9999970699667557,-5.015989921256268
GUCY2D,0.0653719297504951,5.743982700650542,0.5963342978132841,0.5512139995512826,0.9999970699667557,-5.016046540079451
SERPINI2,0.04551866419963879,5.534958039934737,0.5963222578202425,0.5512220350529051,0.9999970699667557,-5.016051278250719
NEK9,-0.060088373041431,6.7627575278900975,-0.5959606515320703,0.5514633983148263,0.9999970699667557,-5.016193538860635
PDLIM7,0.048442594624020785,8.503615062363753,0.5958008063800082,0.5515701076058865,0.9999970699667557,-5.01625639656703
SLC18A2,-0.0665875039382664,5.577389628613768,-0.5957852150956897,0.551580516566956,0.9999970699667557,-5.016262526802217
ACOT11,-0.04554973863689771,7.450924547293475,-0.5954820211208954,0.5517829523804911,0.9999970699667557,-5.016381705825418
MED31,0.06540193336139843,6.268054383458146,0.5953446181623114,0.5518747053045213,0.9999970699667557,-5.016435696030861
THPO,-0.06239251935064605,5.831389796759524,-0.5952965336042384,0.5519068162777725,0.9999970699667557,-5.016454587120009
CSTF2,-0.027682157966310683,8.890916204667523,-0.5952661455821681,0.5519271099400984,0.9999970699667557,-5.016466524945568
ASF1B,-0.049247691730199605,8.210052153393466,-0.5950987396636368,0.5520389131833155,0.9999970699667557,-5.0165322788552205
DND1,0.050992516379007036,6.485664973979786,0.5950465391524623,0.5520737779501612,0.9999970699667557,-5.0165527784627
PSAP,-0.025851240780259133,11.549392015161617,-0.5949472752583319,0.552140079382871,0.9999970699667557,-5.016591755329751
CYTH3,-0.047853207410197385,7.666974547611362,-0.5947924381545097,0.5522435077127223,0.9999970699667557,-5.016652540562364
POU3F4,-0.05249121351062769,5.648959016710956,-0.5947354926726158,0.5522815486434345,0.9999970699667557,-5.016674891983663
RPS20,0.04266986483217039,11.868625107756415,0.5945718058027623,0.5523909025325386,0.9999970699667557,-5.016739128104123
SFRP4,-0.06668427069582172,8.79796078083697,-0.5943131113276571,0.5525637496503357,0.9999970699667557,-5.016840612350539
MYH6,0.05441889054314242,5.754440889533719,0.594144329813462,0.5526765356274241,0.9999970699667557,-5.016906800533666
PNLIPRP1,0.034858731640516005,5.335623828111074,0.5941236075979708,0.5526903837498678,0.9999970699667557,-5.016914925519988
NXT1,0.029501794403149262,9.479085693975055,0.5940553349937617,0.552736009779039,0.9999970699667557,-5.016941692566578
CHMP5,0.053290114041042,8.901196387506404,0.5940112465326909,0.552765474725568,0.9999970699667557,-5.016958976314752
HYAL2,-0.049448164403701256,8.55371158616927,-0.5940070287755007,0.5527682935532697,0.9999970699667557,-5.016960629710983
CEP192,-0.04810350523067797,8.498302495952297,-0.5939488779558019,0.5528071578534537,0.9999970699667557,-5.016983424125679
ARHGEF16,-0.04033437994024425,7.713496807778165,-0.5934349381455478,0.5531507008751945,0.9999970699667557,-5.017184785447241
BMPR1A,0.03768976435213922,8.390191370909587,0.5934322127838096,0.5531525229227421,0.9999970699667557,-5.017185852778684
IARS2,-0.02840174611669255,9.341820847192182,-0.5933943644145064,0.5531778268516685,0.9999970699667557,-5.017200674801463
CEP170,-0.04528481472631629,7.5957708260294385,-0.5933628290991672,0.5531989105559472,0.9999970699667557,-5.017213023811336
PPFIBP1,-0.05841485050421191,8.064927018396919,-0.5932510312557249,0.5532736589135692,0.9999970699667557,-5.017256797790605
SLC38A6,-0.052373731287089775,7.56976018150881,-0.5932313523742576,0.5532868167837646,0.9999970699667557,-5.0172645021223214
CELSR1,0.04669182137025096,7.736295676769984,0.593223875994963,0.5532918157478481,0.9999970699667557,-5.017267429076863
PCMT1,0.03823240685225038,9.730129405423856,0.5929882586292934,0.5534493689871596,0.9999970699667557,-5.017359652897862
PRPF19,0.02387822177505683,9.14198332294957,0.5929751262070642,0.5534581510583374,0.9999970699667557,-5.01736479202947
CUX1,0.05132857919647371,8.518457953177688,0.5928229311207457,0.5535599337800085,0.9999970699667557,-5.017424342486333
USP53,-0.03712070900756004,7.06645292723492,-0.5928175070426259,0.5535635613824172,0.9999970699667557,-5.017426464522443
PA2G4,0.02884140781431377,9.641574574073948,0.5926461158643576,0.5536781931523848,0.9999970699667557,-5.01749350709204
SYMPK,0.030944344230603882,7.639783613250917,0.5925417275000301,0.5537480170620548,0.9999970699667557,-5.017534330891354
PLCE1,0.04735688662936344,7.341049006925508,0.5924096036680015,0.5538363990368014,0.9999970699667557,-5.017585991078236
AGBL5,-0.0493439763476573,8.585804493410718,-0.5923733130521511,0.5538606762354058,0.9999970699667557,-5.0176001786324385
MTNR1A,0.05548554716935339,5.7287890741941965,0.5920540666801538,0.5540742638118898,0.9999970699667557,-5.017724948311427
SOCS3,0.047500874501774426,7.7843196532910195,0.5920366186608071,0.5540859383444094,0.9999970699667557,-5.017731765510442
MTAP,0.054179758172221426,8.709132568227774,0.5919034872968719,0.554175020994474,0.9999970699667557,-5.017783775299127
HADHA,-0.023880876523335814,9.040691450548387,-0.5918759534605267,0.5541934456828392,0.9999970699667557,-5.017794530353379
TCHH,-0.043588999903010794,6.971266156064063,-0.591831797785309,0.5542229937569665,0.9999970699667557,-5.017811777059019
BAIAP2L2,0.057144233245030485,7.675734568738059,0.5917899222840571,0.554251016699643,0.9999970699667557,-5.017828131968075
GABRB1,0.06393544008861696,4.951865753045412,0.5917320947236494,0.5542897158490252,0.9999970699667557,-5.017850715219335
MAP3K6,-0.04962395175744483,8.884614566589768,-0.5916372754127107,0.5543531733524105,0.9999970699667557,-5.017887739998458
UBA3,0.0572594885122939,8.184801541281475,0.5916270786898937,0.5543599976869702,0.9999970699667557,-5.01789172123353
CRHR2,-0.04635825608548849,5.046202100212113,-0.5914066494715684,0.5545075338617813,0.9999970699667557,-5.017977769449096
RTN4,-0.03353563689327643,9.413323402372784,-0.591339458951925,0.5545525091903605,0.9999970699667557,-5.018003992022048
BAMBI,-0.0672288032007895,9.729889914848254,-0.5912108845933884,0.5546385780165228,0.9999970699667557,-5.018054162692949
SLC12A4,-0.04332168198337527,7.949778495039602,-0.591123668982723,0.5546969646558273,0.9999970699667557,-5.018088188674128
MMP14,-0.049976930623722104,7.444509396841586,-0.5910607225050384,0.5547391061553423,0.9999970699667557,-5.018112743270696
CLDN17,-0.036970621469654574,5.624729402466146,-0.5909612297102073,0.5548057179381118,0.9999970699667557,-5.018151548783836
SIL1,-0.04308259389529212,9.403055562298363,-0.5909336203106321,0.554824203502732,0.9999970699667557,-5.018162316216011
IBSP,0.0568566237138981,6.871859604576665,0.5907151006355217,0.5549705215593211,0.9999970699667557,-5.018247519325032
ZNF571,-0.052066990367251265,7.086695069453462,-0.5906726815519653,0.5549989270421755,0.9999970699667557,-5.018264055324056
MMP27,-0.054547247127025855,5.586766048328391,-0.5906554174780788,0.5550104879475218,0.9999970699667557,-5.018270784943995
CSRP1,-0.045637242057880556,10.14128532892765,-0.5905835206971897,0.5550586349722646,0.9999970699667557,-5.018298808547617
CLTC,-0.050432906074698636,8.341111458579046,-0.5905231908325046,0.5550990375746268,0.9999970699667557,-5.018322321023181
DNAL4,-0.03912714143029383,9.270398031805646,-0.5904454609778405,0.5551510949861157,0.9999970699667557,-5.0183526112961125
RAB9A,0.04054874780789497,9.433347851657992,0.5901821237058783,0.555327475590506,0.9999970699667557,-5.0184552006858185
INHBA,0.05703482632063217,6.0610508700107975,0.5900794597868005,0.555396246267839,0.9999970699667557,-5.018495183516975
STK3,-0.05019723715949986,9.154932378548795,-0.5899758106857131,0.5554656811130998,0.9999970699667557,-5.018535542987482
KCNH2,0.04748680769491109,7.20337675092306,0.589878656769001,0.5555307686749715,0.9999970699667557,-5.018573366900712
PRPH,0.057948670038515004,7.2541564125522315,0.589800743510631,0.5555829687960134,0.9999970699667557,-5.018603695558002
SLAMF1,0.0557394326813041,7.3035381334494485,0.5897885311780309,0.5555911510004112,0.9999970699667557,-5.018608448990459
KCNJ2,0.047975647346083505,8.03103157890869,0.589593477792947,0.5557218438322096,0.9999970699667557,-5.018684356721334
SULT1A1,-0.0466411145581489,8.413754004977369,-0.5895111259562342,0.5557770270637252,0.9999970699667557,-5.01871639755653
UNG,0.056207752081819606,8.680192465415006,0.5894547746471048,0.5558147891193234,0.9999970699667557,-5.0187383197269675
OR7A5,0.06977877140995137,5.956398864018682,0.5894242425097013,0.555835249794502,0.9999970699667557,-5.018750196673482
CLIC1,-0.042641839392953074,10.739083303742015,-0.5892038573939774,0.5559829486620751,0.9999970699667557,-5.018835907872857
ACTR3,0.03382836741246997,9.327518399679215,0.5891660121533587,0.5560083139186915,0.9999970699667557,-5.018850623256688
THSD4,0.048656861386137784,7.207616442863299,0.5891044332388012,0.5560495875570758,0.9999970699667557,-5.018874565000197
ATP6AP2,-0.02566145981747958,10.095208544399075,-0.5890512445967703,0.5560852387714659,0.9999970699667557,-5.018895242613925
USP13,-0.048116133459810584,8.767808944724017,-0.5889124228472744,0.5561782933034031,0.9999970699667557,-5.0189492021705835
DICER1,-0.046604298761383944,8.588723001180027,-0.5888630746679894,0.5562113740455779,0.9999970699667557,-5.018968380586726
CGREF1,0.05533343711479155,6.767099648303653,0.5888051945318632,0.5562501754444467,0.9999970699667557,-5.018990872773238
STAMBPL1,0.04660218071193878,7.820649747678309,0.588743192727801,0.5562917413754844,0.9999970699667557,-5.019014964189415
FBXO41,0.03499514617011723,7.528135681207412,0.5887154210075541,0.556310359994275,0.9999970699667557,-5.019025754345601
AGT,-0.07913292362259927,7.042192263594989,-0.5885050377092669,0.556451414323054,0.9999970699667557,-5.019107478139324
B3GAT3,-0.040562770746664256,8.27480233188892,-0.5884922326299209,0.5564600002263742,0.9999970699667557,-5.019112451355504
OCA2,0.07750670379268154,6.763528786972939,0.5883852879741841,0.556531709963128,0.9999970699667557,-5.0191539821310025
SETD8,0.05210940486559856,8.15437540110772,0.5882187263784583,0.5566434037209189,0.9999970699667557,-5.01921864948143
METTL9,0.02297288756508209,8.116891091420097,0.5881510074240387,0.5566888181896131,0.9999970699667557,-5.019244936062854
MAFK,-0.05231390154786375,6.795268152303216,-0.5880434963975167,0.5567609221982043,0.9999970699667557,-5.019286662595241
GNAI1,0.041460340808811225,7.0945343367818126,0.5878486371886932,0.5568916193109703,0.9999970699667557,-5.019362270771297
EBAG9,-0.040941178144388246,9.594707602391628,-0.5878097119869123,0.5569177292473839,0.9999970699667557,-5.019377371312152
SP100,-0.0406670864448504,8.118598306164435,-0.5877587854075867,0.5569518902753618,0.9999970699667557,-5.019397126128797
EMR1,0.05645039113606387,6.687136363837933,0.5875983744428318,0.5570594989993218,0.9999970699667557,-5.01945933962451
YME1L1,0.03127924504343227,8.999192807761853,0.5875838971486795,0.557069211323598,0.9999970699667557,-5.019464953637852
MYL6,-0.04416837365382342,11.72998377111236,-0.5874813603773158,0.557138002123978,0.9999970699667557,-5.0195047114535205
ZFPL1,-0.03865169900383947,8.593571553476782,-0.5874781170082415,0.5571401781325789,0.9999970699667557,-5.0195059689310195
KCNG2,-0.057835220133737764,6.359054870469528,-0.5874302604149436,0.5571722860799941,0.9999970699667557,-5.019524522470675
MGMT,0.03922557121077119,8.744653164176052,0.5872203423179703,0.5573131350139404,0.9999970699667557,-5.019605887868482
FICD,-0.03744783619302261,8.224908315933043,-0.5871101287307678,0.5573870920838582,0.9999970699667557,-5.01964859563377
CPEB3,0.04168746950613045,7.610729433600685,0.5870525479252009,0.5574257326708302,0.9999970699667557,-5.019670905013583
GTF3C4,-0.04663855567821784,7.165593282297085,-0.5870077590628234,0.5574557899092751,0.9999970699667557,-5.019688256712216
SGPL1,-0.03266102568202456,8.013031444717267,-0.5869481638590541,0.5574957847228138,0.9999970699667557,-5.019711342501495
NHP2L1,0.032440573681983054,9.103125765047654,0.5866085240737635,0.5577237464120406,0.9999970699667557,-5.01984286635423
PRR3,0.028406846159032995,7.774966564786526,0.5864795997278771,0.5578102906212354,0.9999970699667557,-5.0198927717814446
DCTN6,-0.028918811320073345,9.059147771316942,-0.5862544353776631,0.5579614544408547,0.9999970699667557,-5.019979904566879
RHCE,-0.05607821688339154,6.819105378132937,-0.5860497321567344,0.558098899045562,0.9999970699667557,-5.020059090439527
PRMT5,-0.046409099701849144,8.707475671770602,-0.5860430678584402,0.5581033739563718,0.9999970699667557,-5.020061667943158
SART3,-0.046667795955433355,7.505901179141123,-0.5859305736880576,0.5581789136389277,0.9999970699667557,-5.020105172104686
CACNA1F,-0.059833393625654985,5.8917088096168255,-0.5858289419865141,0.5582471634751752,0.9999970699667557,-5.020144468323973
SPATA5L1,0.03318615135002645,8.126191274641457,0.5857717685338288,0.5582855595708267,0.9999970699667557,-5.0201665716299315
NFE2L2,0.03159859931506048,9.251293216052694,0.5857543207452509,0.5582972772752576,0.9999970699667557,-5.020173316531162
PKIG,-0.03696114418541985,7.591729204624746,-0.5857412286749865,0.5583060698155258,0.9999970699667557,-5.020178377483233
PCSK1,0.06166063692334589,6.068485045095057,0.5856375244175193,0.5583757192346185,0.9999970699667557,-5.020218462056377
C1orf115,-0.051393628065996566,8.446690155676956,-0.5855183314032194,0.5584557763793693,0.9999970699667557,-5.020264524712765
THSD7A,-0.045841653691143236,6.7565505457836785,-0.5853417117894645,0.5585744149436065,0.9999970699667557,-5.020332762917835
NGFR,0.059417612089874616,6.961420700564786,0.5852672679100405,0.5586244239127676,0.9999970699667557,-5.020361518667418
ANKRD27,0.05527554640748811,7.729456740627294,0.5850675136588948,0.5587586230815802,0.9999970699667557,-5.020438660538519
ADRM1,-0.030912673799988966,8.816882189040546,-0.5846439408673257,0.5590432402760412,0.9999970699667557,-5.020602150554406
ABO,-0.0658632434187556,6.023265627423648,-0.584640278887219,0.5590457012293792,0.9999970699667557,-5.020603563484898
PSMA7,0.029265277722303473,8.004638884911627,0.5846116622537665,0.559064932591351,0.9999970699667557,-5.020614604560456
LYN,0.049876863351579814,9.522997508329007,0.584562585579279,0.5590979145546051,0.9999970699667557,-5.020633538420367
LUZP4,-0.04126186858333014,4.850615580147061,-0.5844979148831659,0.5591413779218641,0.9999970699667557,-5.020658486055941
GNLY,0.06112027585935742,8.539371634108198,0.58439849917949,0.5592081956456969,0.9999970699667557,-5.0206968316962035
ARL8B,0.0341535738840939,9.033123607081444,0.5842627403470809,0.5592994460215293,0.9999970699667557,-5.020749184731488
TNN,0.061305301950995705,6.324797081061766,0.5840557391923423,0.5594385959143321,0.9999970699667557,-5.02082898775994
TNC,-0.06241296177260658,8.808107119851284,-0.5839807522569083,0.5594890076354253,0.9999970699667557,-5.020857889737538
TLR3,0.04064664381138705,7.225095325867392,0.583682451009495,0.5596895695102536,0.9999970699667557,-5.0209728263663935
LPAL2,0.06170783320812134,5.408943238235209,0.5834139149172034,0.5598701487885239,0.9999970699667557,-5.021076244226208
HSD17B7,-0.03224724208383556,8.22143394760051,-0.5833107999210022,0.5599394968340823,0.9999970699667557,-5.021115942958436
FGF18,-0.06060191903315992,6.357266108809608,-0.5832329229920701,0.559991874261949,0.9999970699667557,-5.02114592052444
DMD,-0.04471689297599113,7.829867279233164,-0.582921219040521,0.560201539801052,0.9999970699667557,-5.021265866326593
KITLG,-0.04270923556181572,7.057488128159139,-0.5829003369644004,0.5602155873508625,0.9999970699667557,-5.021273899603903
CDK5RAP1,-0.030709880356168284,8.988408894013203,-0.5825519238688642,0.5604499930528397,0.9999970699667557,-5.021407890782455
PDK1,0.042914470621213674,7.49271178623849,0.5824390793007009,0.5605259229464672,0.9999970699667557,-5.021451270905805
NPAS3,-0.05046308500610941,6.920785490861827,-0.5823717447834493,0.5605712328044883,0.9999970699667557,-5.0214771518918955
CHGA,-0.06388700074822129,6.03834112553048,-0.5822601357961457,0.5606463391750727,0.9999970699667557,-5.021520043826022
TSSK1B,-0.050951979934492186,5.665491432361972,-0.5822566070221297,0.5606487139148796,0.9999970699667557,-5.0215213998189965
KCNA2,0.062434657759422585,5.637292727777967,0.582193921178141,0.5606909000797065,0.9999970699667557,-5.02154548658137
MLEC,0.03204458204842986,9.88224741087687,0.5821826171075575,0.56069850762934,0.9999970699667557,-5.021549829845665
GSTO1,0.04817622024156698,9.84499812241374,0.5816982762983328,0.5610245122239224,0.9999970699667557,-5.021735844810424
"NAP1L4",0.025607919276005475,9.507498773712994,0.5816758274868898,0.5610396245084741,0.9999970699667557,-5.021744462708658
ABCA2,-0.0469029530181988,7.7354285149073965,-0.5814887866463412,0.5611655459561454,0.9999970699667557,-5.0218162531099635
CNOT7,-0.038586145231594315,8.621979535940977,-0.58146865285535565,0.5611791014396793,0.9999970699667557,-5.0218239795291515
SNAPC5,0.049524903276337184,8.022082580045032,0.5812615704357811,0.5613185331042261,0.9999970699667557,-5.021903432699453
SYNE2,0.04521751581752653,8.195635759838028,0.5812376247960869,0.5613346571426832,0.9999970699667557,-5.021912618315701
TSPO,0.0385968294312935,9.697681475281817,0.5809795889915768,0.5615084224149605,0.9999970699667557,-5.022011577624156
SGK2,-0.060714322446510316,6.172252979888494,-0.5809350025385087,0.5615384502602563,0.9999970699667557,-5.022028672529638
GLRA2,-0.04948184595125049,4.9717031396288975,-0.5805826438180282,0.5617757823151208,0.9999970699667557,-5.0221637244213735
ZDHHC17,0.02724646601917513,8.45217678680506,0.5805339589983369,0.5618085779146487,0.9999970699667557,-5.02218237788561
NKIRAS2,-0.05248655674757252,8.393027099449608,-0.580447609978726,0.5618667475664016,0.9999970699667557,-5.022215458451005
HIST1H2BN,0.04897734980254498,6.3980400436952545,0.5803020074453197,0.5619648403947238,0.9999970699667557,-5.022271228088327
MIP,0.048571879011132246,4.955659251918286,0.5799748339804147,0.5621852883345859,0.9999970699667557,-5.022396493262583
SDC1,0.05400886306686559,9.974003730602673,0.5797975718540521,0.562304744217138,0.9999970699667557,-5.022464332304547
"NAP1L2",-0.04613686265499073,7.046695750457009,-0.5796818758354244,0.5623827176999863,0.9999970699667557,-5.022508598545289
SASH1,0.04649671645611697,8.895395138959422,0.579604751583531,0.5624346985990594,0.9999970699667557,-5.022538102014633
GYG1,-0.047154903021702665,9.455766478117422,-0.5796037540754098,0.5624353709238235,0.9999970699667557,-5.022538483580441
SEMA6B,-0.03742703666348479,7.527813226130587,-0.579547597910163,0.5624732210484356,0.9999970699667557,-5.022559963318246
GCA,0.0364221836220473,8.831926942657804,0.579441870443847,0.56254448634445,0.9999970699667557,-5.0226003984448635
SHC3,-0.05066448933595602,6.9096701195210635,-0.5794102575694966,0.5625657957609297,0.9999970699667557,-5.022612487255922
SYT1,0.054897664145099334,6.534590484485617,0.579179396090868,0.5627214253275854,0.9999970699667557,-5.022700749074955
LOR,0.0663659687523479,5.424711806056926,0.5791018803014207,0.5627736853566065,0.9999970699667557,-5.022730376654186
RPLP1,0.04330739709462961,10.314871575193973,0.5788927018414984,0.5629147221837607,0.9999970699667557,-5.022810307725307
MAOA,-0.05537655683269804,8.102428773769365,-0.5782286265546168,0.5633625826978541,0.9999970699667557,-5.023063872506922
TSGA10,-0.045121106961574675,6.704597833071541,-0.578164201972141,0.5634060405928774,0.9999970699667557,-5.023088456373718
F13A1,-0.06085830106361456,8.407057347161642,-0.5781125116131963,0.5634409097314643,0.9999970699667557,-5.023108178993239
ZNF394,-0.0223982587383178,7.935504483518949,-0.5779801771652596,0.5635301842899694,0.9999970699667557,-5.023158663597021
IL20RA,-0.05285024487966261,6.847344192723376,-0.5779796064191789,0.5635305693375883,0.9999970699667557,-5.023158881307415
MT1H,0.06373363041824831,8.335109212971657,0.5777620489958789,0.5636773513439168,0.9999970699667557,-5.023241852683032
TRAF3IP2,-0.04961799074681217,9.240323754493998,-0.5777201040650835,0.5637056529444991,0.9999970699667557,-5.023257845925152
ODF1,-0.042582385350086405,5.212275823851671,-0.5776005560923048,0.5637863195934791,0.9999970699667557,-5.023303422181346
PPCDC,-0.04825922853213083,6.5534274353690085,-0.5775630218038983,0.5638116475245158,0.9999970699667557,-5.023317729744453
LRPPRC,-0.03518626036146166,9.152471418984605,-0.5770614192071581,0.5641501789514392,0.9999970699667557,-5.023508844785958
GLI2,-0.046562663413578065,7.031141735527366,-0.576941919303891,0.5642308438727678,0.9999970699667557,-5.023554350860239
SETD5,0.04194053426170896,6.960104019544195,0.5769392135571184,0.5642326703726174,0.9999970699667557,-5.023555381111235
LYL1,-0.04187957284922206,8.793465819350777,-0.5768881657676114,0.5642671304442087,0.9999970699667557,-5.023574817368917
UPP1,0.0404441690889108,8.73893242710831,0.5767786017010473,0.5643410956590171,0.9999970699667557,-5.023616527686533
ZNF267,0.045223856250331096,5.939069816902531,0.5766904103611376,0.5644006358359872,0.9999970699667557,-5.0236500958029495
SGSM3,-0.04507727721320265,8.139416351323652,-0.576138883678539,0.5647730540408042,0.9999970699667557,-5.023859906220902
OSBPL3,-0.04313418357787313,8.04463397788546,-0.5759599244078281,0.5648939216970617,0.9999970699667557,-5.023927942400962
ACOX3,-0.03505698782380051,8.625906026556725,-0.5758462120523763,0.5649707285919128,0.9999970699667557,-5.023971162248206
ATP11B,0.04556536698458036,7.923721942041944,0.5757235558979453,0.5650535822124674,0.9999970699667557,-5.024017771908358
CASC5,0.038380508650126544,6.831802261111644,0.57569468390427,0.5650730859520565,0.9999970699667557,-5.0240287419004614
EIF2B4,0.050497886533408476,9.59604087544113,0.5754919732925624,0.5652100310796904,0.9999970699667557,-5.024105746881506
ASCC3,-0.04407726267755585,8.455803016334364,-0.5754661988393679,0.5652274446632463,0.9999970699667557,-5.024115536048464
APOA2,-0.039576852684831465,5.713849459931931,-0.575384065256426,0.5652829369936803,0.9999970699667557,-5.024146727558166
SCN1A,-0.06961934300913164,5.444827649925103,-0.5751321754988533,0.5654531389265556,0.9999970699667557,-5.024242358907745
ZNF471,-0.0496894107122694,7.392230601849625,-0.5751166319788616,0.565463642493369,0.9999970699667557,-5.024248258722323
OLFM4,0.09363575613332653,7.446016601024002,0.57502342941134,0.5655266262993242,0.9999970699667557,-5.0242836320465845
PIK3R1,-0.04669035154297596,8.985483558670223,-0.5750133721978067,0.5655334228976787,0.9999970699667557,-5.024287448735267
RNPS1,-0.02954362031905511,9.096854475746062,-0.5749048685550734,0.565606751444065,0.9999970699667557,-5.024328621373276
VCL,-0.03853794690365753,8.704891818835211,-0.5748294419526253,0.5656577286812934,0.9999970699667557,-5.024357238074429
RAD23B,0.030411337944958206,9.116498250784398,0.5747172969188798,0.5657335262435121,0.9999970699667557,-5.024399778745055
DLX4,0.05279733721942659,6.108722727814535,0.5745443275840928,0.5658504438549307,0.9999970699667557,-5.0244653760291476
SLC22A6,-0.03586374488185218,5.600378499653393,-0.5744205406698583,0.5659341240393614,0.9999970699667557,-5.024512309158973
HIST1H3F,0.06028961928218557,6.931145651639925,0.5742230978714574,0.5660676080688498,0.9999970699667557,-5.024587147620064
PTGER3,-0.055282699531997714,7.1813718665305,-0.5740901032348145,0.5661575295383072,0.9999970699667557,-5.024637543257031
TMEM180,-0.044767478209838174,7.53276111707535,-0.5740432051304063,0.5661892403247775,0.9999970699667557,-5.0246553115692
PLXNB3,-0.05683154071999841,7.104775954178351,-0.5739946346481862,0.566222082813177,0.9999970699667557,-5.0246737119686395
SQRDL,0.04833743166485327,8.883582647279104,0.5737238449210886,0.566405202769912,0.9999970699667557,-5.024776269226069
STK11,0.05156095347134926,7.764711863784159,0.5736989813407791,0.5664220180476487,0.9999970699667557,-5.02478568348594
ZNF385D,0.040650495681467724,7.112277288939289,0.5736729922216149,0.5664395947857751,0.9999970699667557,-5.024795523480594
CAPRIN1,0.046852469964699495,9.310221953967272,0.5736070570372062,0.5664841886813805,0.9999970699667557,-5.024820485849103
TMEM194A,0.04515840444729413,8.200885663771437,0.5736007805256091,0.566488433757966,0.9999970699667557,-5.0248228619211925
EPHA4,-0.04131125542883396,7.5810882223800755,-0.5734662877616804,0.5665794007151992,0.9999970699667557,-5.024873770033385
TSC22D2,0.04049703305944874,8.5107023714552,0.5734239972839674,0.5666080062047323,0.9999970699667557,-5.024889775334146
RDH11,-0.04498492956309441,9.442742255634462,-0.5733280060208822,0.5666729377502409,0.9999970699667557,-5.024926099920679
IRF1,-0.050465062962377516,9.423430392634048,-0.5730752201485741,0.5668439472776405,0.9999970699667557,-5.025021728981533
SLC4A5,0.04617393271749837,6.2033679110024105,0.5727218541752863,0.5670830407728205,0.9999970699667557,-5.025155336999424
FGFR1OP,-0.030448381774288436,7.885497015102332,-0.5726359671752257,0.5671411607149885,0.9999970699667557,-5.0251877985296645
HEPH,-0.04640239810211533,7.9123511636564565,-0.5724846059493085,0.5672435941920353,0.9999970699667557,-5.025244994624332
WSCD2,-0.06125643735577935,6.1313843836421285,-0.5723955948387531,0.5673038364746803,0.9999970699667557,-5.025278622926638
STX5,-0.05428451556482372,8.690927329531014,-0.5723778899288195,0.5673158194372736,0.9999970699667557,-5.025285311200283
RIMS3,-0.04670796612291728,8.011903810030695,-0.5723079345016274,0.5673631675642972,0.9999970699667557,-5.0253117358063575
PLP1,-0.06466553536636699,6.2324228243517545,-0.5719525187498404,0.5676037539160357,0.9999970699667557,-5.0254459389345465
SBNO1,-0.04442205110886377,7.362580685771846,-0.5718946222777156,0.5676429495617874,0.9999970699667557,-5.025467792456442
TCP11L1,-0.03138200354308118,8.20304267152021,-0.5717053833486399,0.5677710725127565,0.9999970699667557,-5.025539206913204
SH3BGRL,0.03588096230166826,9.456575033728871,0.5716112278286715,0.5678348250490081,0.9999970699667557,-5.025574730269235
SLC7A7,-0.04623122768072463,9.260110970291162,-0.5715926383273905,0.5678474123736316,0.9999970699667557,-5.0255817430972165
SRGN,0.05382645329042646,10.008588492566673,0.5715353114113011,0.5678862304230248,0.9999970699667557,-5.025603368053251
CRY2,0.030893635836962474,8.571911826564317,0.5714052892434657,0.5679742776763286,0.9999970699667557,-5.025652407210177
PRDM16,-0.060252968373435856,5.982960180445086,-0.5711890616021643,0.5681207152880019,0.9999970699667557,-5.025733934956881
FZD9,0.061313236012406236,7.8265017169951205,0.5710790245935008,0.5681952435038116,0.9999970699667557,-5.02577541213344
PIK3CB,0.053379130454530355,7.903073025942439,0.570910857820384,0.5683091521481305,0.9999970699667557,-5.025838785239433
SP4,0.03756393093771848,7.245878109292455,0.5708859306380938,0.5683260376375645,0.9999970699667557,-5.0258481773820645
STAG1,-0.0451720196350891,8.51823039651547,-0.5708850042888943,0.5683266651443168,0.9999970699667557,-5.025848526406961
SIT1,0.044850288171110364,7.360714291934055,0.570819731051809,0.568370881917013,0.9999970699667557,-5.025873118284281
GPRC5D,-0.060440427453029244,6.01975331979081,-0.5704768928694218,0.5686031511676046,0.9999970699667557,-5.026002237449492
SUOX,-0.02769201885947936,8.828074107758377,-0.5702681022445086,0.5687446269022081,0.9999970699667557,-5.026080833896728
PLEK,0.051378311478371685,9.130985080789937,0.570222771847551,0.5687753448358609,0.9999970699667557,-5.026097894125393
HIST1H2BC,0.05901910211805994,7.420942219342576,0.5701310690164779,0.5688374892658614,0.9999970699667557,-5.026132402616902
